MAZ,add_univ_0005,add_mil_0005,add_othnon_0005,add_univ_0510,add_mil_0510,add_othnon_0510,add_univ_1015,add_mil_1015,add_othnon_1015,notes
11026,0,0,0,0,0,0,0,0,0,
11027,0,0,0,0,0,0,0,0,0,
11028,0,0,0,0,0,0,0,0,0,
11031,0,0,0,0,0,0,0,0,0,
11033,0,0,0,0,0,0,0,0,0,
11038,0,0,0,0,0,0,0,0,0,
11039,0,0,0,0,0,0,0,0,0,
11041,0,0,0,0,0,0,0,0,0,
11042,0,0,0,0,0,0,0,0,0,
11044,0,0,0,0,0,0,0,0,0,
11046,0,0,0,0,0,0,0,0,0,
11051,0,0,0,0,0,0,0,0,0,
11055,0,0,0,0,0,0,0,0,0,
11056,0,0,0,0,0,0,0,0,0,
11059,0,0,0,0,0,0,0,0,0,
11060,0,0,0,0,0,0,0,0,0,
11062,0,0,0,0,0,0,0,0,0,
11063,0,0,0,0,0,0,0,0,0,
11064,0,0,0,0,0,0,0,0,0,
11065,0,0,0,0,0,0,0,0,0,
11067,0,0,0,0,0,0,0,0,0,
11068,0,0,0,0,0,0,0,0,0,
11071,0,0,0,0,0,0,0,0,0,
11073,0,0,0,0,0,0,0,0,0,
11074,0,0,0,0,0,0,0,0,0,
11075,0,0,0,0,0,0,0,0,0,
11079,0,0,0,0,0,0,0,0,0,
11080,0,0,0,0,0,0,0,0,0,
11081,0,0,0,0,0,0,0,0,0,
11082,0,0,0,0,0,0,0,0,0,
11083,0,0,0,0,0,0,0,0,0,
11085,0,0,0,0,0,0,0,0,0,
11086,0,0,0,0,0,0,0,0,0,
11087,0,0,0,0,0,0,0,0,0,
11090,0,0,0,0,0,0,0,0,0,
11092,0,0,0,0,0,0,0,0,0,
11093,0,0,0,0,0,0,0,0,0,
11094,0,0,0,0,0,0,0,0,0,
11095,0,0,0,0,0,0,0,0,0,
11096,0,0,0,0,0,0,0,0,0,
11097,0,0,0,0,0,0,0,0,0,
11098,0,0,0,0,0,0,0,0,0,
11099,0,0,0,0,0,0,0,0,0,
11100,0,0,0,0,0,0,0,0,0,
11101,0,0,0,0,0,0,0,0,0,
11102,0,0,0,0,0,0,0,0,0,
11103,0,0,0,0,0,0,0,0,0,
11104,0,0,0,0,0,0,0,0,0,
11106,0,0,0,0,0,0,0,0,0,
11107,0,0,0,0,0,0,0,0,0,
11108,0,0,0,0,0,0,0,0,0,
11109,0,0,0,0,0,0,0,0,0,
11118,0,0,0,0,0,0,0,0,0,
11120,0,0,0,0,0,0,0,0,0,
11121,0,0,0,0,0,0,0,0,0,
11122,0,0,0,0,0,0,0,0,0,
11125,0,0,0,0,0,0,0,0,0,
11127,0,0,0,0,0,0,0,0,0,
11128,0,0,0,0,0,0,0,0,0,
11129,0,0,0,0,0,0,0,0,0,
11130,0,0,0,0,0,0,0,0,0,
11132,0,0,0,0,0,0,0,0,0,
11133,0,0,0,0,0,0,0,0,0,
11134,0,0,0,0,0,0,0,0,0,
11135,0,0,0,0,0,0,0,0,0,
11136,0,0,0,0,0,0,0,0,0,
11138,0,0,0,0,0,0,0,0,0,
11139,0,0,0,0,0,0,0,0,0,
11145,0,0,0,0,0,0,0,0,0,
11146,0,0,0,0,0,0,0,0,0,
11147,0,0,0,0,0,0,0,0,0,
11148,0,0,0,0,0,0,0,0,0,
11149,0,0,0,0,0,0,0,0,0,
11150,0,0,0,0,0,0,0,0,0,
11151,0,0,0,0,0,0,0,0,0,
11152,0,0,0,0,0,0,0,0,0,
11153,0,0,0,0,0,0,0,0,0,
11154,0,0,0,0,0,0,0,0,0,
11155,0,0,0,0,0,0,0,0,0,
11156,0,0,0,0,0,0,0,0,0,
11157,0,0,0,0,0,0,0,0,0,
11159,0,0,0,0,0,0,0,0,0,
11160,0,0,0,0,0,0,0,0,0,
11162,0,0,0,0,0,0,0,0,0,
11163,0,0,0,0,0,0,0,0,0,
11164,0,0,0,0,0,0,0,0,0,
11165,0,0,0,0,0,0,0,0,0,
11166,0,0,0,0,0,0,0,0,0,
11167,0,0,0,0,0,0,0,0,0,
11168,0,0,0,0,0,0,0,0,0,
11169,0,0,0,0,0,0,0,0,0,
11171,0,0,0,0,0,0,0,0,0,
11172,0,0,0,0,0,0,0,0,0,
11173,0,0,0,0,0,0,0,0,0,
11174,0,0,0,0,0,0,0,0,0,
11175,0,0,0,0,0,0,0,0,0,
11176,0,0,0,0,0,0,0,0,0,
11177,0,0,0,0,0,0,0,0,0,
11178,0,0,0,0,0,0,0,0,0,
11179,0,0,0,0,0,0,0,0,0,
11180,0,0,0,0,0,0,0,0,0,
11181,0,0,0,0,0,0,0,0,0,
11182,0,0,0,0,0,0,0,0,0,
11183,0,0,0,0,0,0,0,0,0,
11184,0,0,0,0,0,0,0,0,0,
11186,0,0,0,0,0,0,0,0,0,
11190,0,0,0,0,0,0,0,0,0,
11191,0,0,0,0,0,0,0,0,0,
11192,0,0,0,0,0,0,0,0,0,
11195,0,0,0,0,0,0,0,0,0,
11196,0,0,0,0,0,0,0,0,0,
11198,0,0,0,0,0,0,0,0,0,
11199,0,0,0,0,0,0,0,0,0,
11200,0,0,0,0,0,0,0,0,0,
11201,0,0,0,0,0,0,0,0,0,
11203,0,0,0,0,0,0,0,0,0,
11204,0,0,0,0,0,0,0,0,0,
11205,0,0,0,0,0,0,0,0,0,
11206,0,0,0,0,0,0,0,0,0,
11207,0,0,0,0,0,0,0,0,0,
11208,0,0,0,0,0,0,0,0,0,
11210,0,0,0,0,0,0,0,0,0,
11211,0,0,0,0,0,0,0,0,0,
11213,0,0,0,0,0,0,0,0,0,
11216,0,0,0,0,0,0,0,0,0,
11221,0,0,0,0,0,0,0,0,0,
11222,0,0,0,0,0,0,0,0,0,
11223,0,0,0,0,0,0,0,0,0,
11224,0,0,0,0,0,0,0,0,0,
11225,0,0,0,0,0,0,0,0,0,
11226,0,0,0,0,0,0,0,0,0,
11228,0,0,0,0,0,0,0,0,0,
11229,0,0,0,0,0,0,0,0,0,
11230,0,0,0,0,0,0,0,0,0,
11231,0,0,0,0,0,0,0,0,0,
11232,0,0,0,0,0,0,0,0,0,
11234,0,0,0,0,0,0,0,0,0,
11236,0,0,0,0,0,0,0,0,0,
11237,0,0,0,0,0,0,0,0,0,
11238,0,0,0,0,0,0,0,0,0,
11239,0,0,0,0,0,0,0,0,0,
11240,0,0,0,0,0,0,0,0,0,
11241,0,0,0,0,0,0,0,0,0,
11242,0,0,0,0,0,0,0,0,0,
11243,0,0,0,0,0,0,0,0,0,
11245,0,0,0,0,0,0,0,0,0,
11250,0,0,0,0,0,0,0,0,0,
11251,0,0,0,0,0,0,0,0,0,
11257,0,0,0,0,0,0,0,0,0,
11259,0,0,0,0,0,0,0,0,0,
11260,0,0,0,0,0,0,0,0,0,
11261,0,0,0,0,0,0,0,0,0,
11263,0,0,0,0,0,0,0,0,0,
11264,0,0,0,0,0,0,0,0,0,
11267,0,0,0,0,0,0,0,0,0,
11268,0,0,0,0,0,0,0,0,0,
11269,0,0,0,0,0,0,0,0,0,
11270,0,0,0,0,0,0,0,0,0,
11274,0,0,0,0,0,0,0,0,0,
11280,0,0,0,0,0,0,0,0,0,
11283,0,0,0,0,0,0,0,0,0,
11284,0,0,0,0,0,0,0,0,0,
11287,0,0,0,0,0,0,0,0,0,
11293,0,0,0,0,0,0,0,0,0,
11294,0,0,0,0,0,0,0,0,0,
11297,0,0,0,0,0,0,0,0,0,
11298,0,0,0,0,0,0,0,0,0,
11299,0,0,0,0,0,0,0,0,0,
11300,0,0,0,0,0,0,0,0,0,
11301,0,0,0,0,0,0,0,0,0,
11302,0,0,0,0,0,0,0,0,0,
11303,0,0,0,0,0,0,0,0,0,
11304,0,0,0,0,0,0,0,0,0,
11306,0,0,0,0,0,0,0,0,0,
11307,0,0,0,0,0,0,0,0,0,
11309,0,0,0,0,0,0,0,0,0,
11312,0,0,0,0,0,0,0,0,0,
11315,0,0,0,0,0,0,0,0,0,
11316,0,0,0,0,0,0,0,0,0,
11319,0,0,0,0,0,0,0,0,0,
11323,0,0,0,0,0,0,0,0,0,
11324,0,0,0,0,0,0,0,0,0,
11326,0,0,0,0,0,0,0,0,0,
11328,0,0,0,0,0,0,0,0,0,
11329,0,0,0,0,0,0,0,0,0,
11330,0,0,0,0,0,0,0,0,0,
11332,0,0,0,0,0,0,0,0,0,
11333,0,0,0,0,0,0,0,0,0,
11335,0,0,0,0,0,0,0,0,0,
11337,0,0,0,0,0,0,0,0,0,
11339,0,0,0,0,0,0,0,0,0,
11341,0,0,0,0,0,0,0,0,0,
11342,0,0,0,0,0,0,0,0,0,
11343,0,0,0,0,0,0,0,0,0,
11344,0,0,0,0,0,0,0,0,0,
11345,0,0,0,0,0,0,0,0,0,
11347,0,0,0,0,0,0,0,0,0,
11349,0,0,0,0,0,0,0,0,0,
11350,0,0,0,0,0,0,0,0,0,
11351,0,0,0,0,0,0,0,0,0,
11352,0,0,0,0,0,0,0,0,0,
11353,0,0,0,0,0,0,0,0,0,
11355,0,0,0,0,0,0,0,0,0,
11358,0,0,0,0,0,0,0,0,0,
11359,0,0,0,0,0,0,0,0,0,
11360,0,0,0,0,0,0,0,0,0,
11361,0,0,0,0,0,0,0,0,0,
11367,0,0,0,0,0,0,0,0,0,
11368,0,0,0,0,0,0,0,0,0,
11369,0,0,0,0,0,0,0,0,0,
11371,0,0,0,0,0,0,0,0,0,
11374,0,0,0,0,0,0,0,0,0,
11375,0,0,0,0,0,0,0,0,0,
11376,0,0,0,0,0,0,0,0,0,
11377,0,0,0,0,0,0,0,0,0,
11378,0,0,0,0,0,0,0,0,0,
11381,0,0,0,0,0,0,0,0,0,
11382,0,0,0,0,0,0,0,0,0,
11384,0,0,0,0,0,0,0,0,0,
11385,0,0,0,0,0,0,0,0,0,
11386,0,0,0,0,0,0,0,0,0,
11388,0,0,0,0,0,0,0,0,0,
11389,0,0,0,0,0,0,0,0,0,
11390,0,0,0,0,0,0,0,0,0,
11391,0,0,0,0,0,0,0,0,0,
11392,0,0,0,0,0,0,0,0,0,
11393,0,0,0,0,0,0,0,0,0,
11394,0,0,0,0,0,0,0,0,0,
11396,0,0,0,0,0,0,0,0,0,
11397,0,0,0,0,0,0,0,0,0,
11398,0,0,0,0,0,0,0,0,0,
11399,0,0,0,0,0,0,0,0,0,
11401,0,0,0,0,0,0,0,0,0,
11402,0,0,0,0,0,0,0,0,0,
11403,0,0,0,0,0,0,0,0,0,
11405,0,0,0,0,0,0,0,0,0,
11409,0,0,0,0,0,0,0,0,0,
11411,0,0,0,0,0,0,0,0,0,
11418,0,0,0,0,0,0,0,0,0,
11419,0,0,0,0,0,0,0,0,0,
11422,0,0,0,0,0,0,0,0,0,
11423,0,0,0,0,0,0,0,0,0,
11424,0,0,0,0,0,0,0,0,0,
11425,0,0,0,0,0,0,0,0,0,
11426,0,0,0,0,0,0,0,0,0,
11427,0,0,0,0,0,0,0,0,0,
11429,0,0,0,0,0,0,0,0,0,
11431,0,0,0,0,0,0,0,0,0,
11432,0,0,0,0,0,0,0,0,0,
11433,0,0,0,0,0,0,0,0,0,
11434,0,0,0,0,0,0,0,0,0,
11435,0,0,0,0,0,0,0,0,0,
11436,0,0,0,0,0,0,0,0,0,
11437,0,0,0,0,0,0,0,0,0,
11438,0,0,0,0,0,0,0,0,0,
11439,0,0,0,0,0,0,0,0,0,
11440,0,0,0,0,0,0,0,0,0,
11441,0,0,0,0,0,0,0,0,0,
11442,0,0,0,0,0,0,0,0,0,
11444,0,0,0,0,0,0,0,0,0,
11449,0,0,0,0,0,0,0,0,0,
11453,0,0,0,0,0,0,0,0,0,
11454,0,0,0,0,0,0,0,0,0,
11457,0,0,0,0,0,0,0,0,0,
11459,0,0,0,0,0,0,0,0,0,
11461,0,0,0,0,0,0,0,0,0,
11462,0,0,0,0,0,0,0,0,0,
11463,0,0,0,0,0,0,0,0,0,
11464,0,0,0,0,0,0,0,0,0,
11466,0,0,0,0,0,0,0,0,0,
11467,0,0,0,0,0,0,0,0,0,
11468,0,0,0,0,0,0,0,0,0,
11469,0,0,0,0,0,0,0,0,0,
11471,0,0,0,0,0,0,0,0,0,
11473,0,0,0,0,0,0,0,0,0,
11474,0,0,0,0,0,0,0,0,0,
11475,0,0,0,0,0,0,0,0,0,
11476,0,0,0,0,0,0,0,0,0,
11485,0,0,0,0,0,0,0,0,0,
11486,0,0,0,0,0,0,0,0,0,
11487,0,0,0,0,0,0,0,0,0,
11489,0,0,0,0,0,0,0,0,0,
11490,0,0,0,0,0,0,0,0,0,
11491,0,0,0,0,0,0,0,0,0,
11492,0,0,0,0,0,0,0,0,0,
11495,0,0,0,0,0,0,0,0,0,
11496,0,0,0,0,0,0,0,0,0,
11497,0,0,0,0,0,0,0,0,0,
11498,0,0,0,0,0,0,0,0,0,
11499,0,0,0,0,0,0,0,0,0,
11500,0,0,0,0,0,0,0,0,0,
11501,0,0,0,0,0,0,0,0,0,
11502,0,0,0,0,0,0,0,0,0,
11504,0,0,0,0,0,0,0,0,0,
11505,0,0,0,0,0,0,0,0,0,
11506,0,0,0,0,0,0,0,0,0,
11508,0,0,0,0,0,0,0,0,0,
11509,0,0,0,0,0,0,0,0,0,
11512,0,0,0,0,0,0,0,0,0,
11513,0,0,0,0,0,0,0,0,0,
11514,0,0,0,0,0,0,0,0,0,
11515,0,0,0,0,0,0,0,0,0,
11517,0,0,0,0,0,0,0,0,0,
11522,0,0,0,0,0,0,0,0,0,
11523,0,0,0,0,0,0,0,0,0,
11524,0,0,0,0,0,0,0,0,0,
11525,0,0,0,0,0,0,0,0,0,
11527,0,0,0,0,0,0,0,0,0,
11529,0,0,0,0,0,0,0,0,0,
11530,0,0,0,0,0,0,0,0,0,
11531,0,0,0,0,0,0,0,0,0,
11533,0,0,0,0,0,0,0,0,0,
11541,0,0,0,0,0,0,0,0,0,
11544,0,0,0,0,0,0,0,0,0,
11547,0,0,0,0,0,0,0,0,0,
11548,0,0,0,0,0,0,0,0,0,
11549,0,0,0,0,0,0,0,0,0,
11550,0,0,0,0,0,0,0,0,0,
11557,0,0,0,0,0,0,0,0,0,
11558,0,0,0,0,0,0,0,0,0,
11560,0,0,0,0,0,0,0,0,0,
11569,0,0,0,0,0,0,0,0,0,
11574,0,0,0,0,0,0,0,0,0,
11578,0,0,0,0,0,0,0,0,0,
11579,0,0,0,0,0,0,0,0,0,
11582,0,0,0,0,0,0,0,0,0,
11586,0,0,0,0,0,0,0,0,0,
11587,0,0,0,0,0,0,0,0,0,
11588,0,0,0,0,0,0,0,0,0,
11589,0,0,0,0,0,0,0,0,0,
11590,0,0,0,0,0,0,0,0,0,
11591,0,0,0,0,0,0,0,0,0,
11594,0,0,0,0,0,0,0,0,0,
11597,0,0,0,0,0,0,0,0,0,
11598,0,0,0,0,0,0,0,0,0,
11599,0,0,0,0,0,0,0,0,0,
11600,0,0,0,0,0,0,0,0,0,
11601,0,0,0,0,0,0,0,0,0,
11602,0,0,0,0,0,0,0,0,0,
11603,0,0,0,0,0,0,0,0,0,
11604,0,0,0,0,0,0,0,0,0,
11605,0,0,0,0,0,0,0,0,0,
11606,0,0,0,0,0,0,0,0,0,
11610,0,0,0,0,0,0,0,0,0,
11611,0,0,0,0,0,0,0,0,0,
11612,0,0,0,0,0,0,0,0,0,
11613,0,0,0,0,0,0,0,0,0,
11614,0,0,0,0,0,0,0,0,0,
11615,0,0,0,0,0,0,0,0,0,
11616,0,0,0,0,0,0,0,0,0,
11617,0,0,0,0,0,0,0,0,0,
11618,0,0,0,0,0,0,0,0,0,
11620,0,0,0,0,0,0,0,0,0,
11622,0,0,0,0,0,0,0,0,0,
11623,0,0,0,0,0,0,0,0,0,
11625,0,0,0,0,0,0,0,0,0,
11626,0,0,0,0,0,0,0,0,0,
11627,0,0,0,0,0,0,0,0,0,
11628,0,0,0,0,0,0,0,0,0,
11629,0,0,0,0,0,0,0,0,0,
11630,0,0,0,0,0,0,0,0,0,
11631,0,0,0,0,0,0,0,0,0,
11632,0,0,0,0,0,0,0,0,0,
11633,0,0,0,0,0,0,0,0,0,
11634,0,0,0,0,0,0,0,0,0,
11635,0,0,0,0,0,0,0,0,0,
11638,0,0,0,0,0,0,0,0,0,
11640,0,0,0,0,0,0,0,0,0,
11641,0,0,0,0,0,0,0,0,0,
11642,0,0,0,0,0,0,0,0,0,
11643,0,0,0,0,0,0,0,0,0,
11646,0,0,0,0,0,0,0,0,0,
11647,0,0,0,0,0,0,0,0,0,
11648,0,0,0,0,0,0,0,0,0,
11649,0,0,0,0,0,0,0,0,0,
11653,0,0,0,0,0,0,0,0,0,
11656,0,0,0,0,0,0,0,0,0,
11658,0,0,0,0,0,0,0,0,0,
11661,0,0,0,0,0,0,0,0,0,
11664,0,0,0,0,0,0,0,0,0,
11666,0,0,0,0,0,0,0,0,0,
11667,0,0,0,0,0,0,0,0,0,
11669,0,0,0,0,0,0,0,0,0,
11670,0,0,0,0,0,0,0,0,0,
11673,0,0,0,0,0,0,0,0,0,
11674,0,0,0,0,0,0,0,0,0,
11676,0,0,0,0,0,0,0,0,0,
11677,0,0,0,0,0,0,0,0,0,
11678,0,0,0,0,0,0,0,0,0,
11679,0,0,0,0,0,0,0,0,0,
11680,0,0,0,0,0,0,0,0,0,
11681,0,0,0,0,0,0,0,0,0,
11682,0,0,0,0,0,0,0,0,0,
11683,0,0,0,0,0,0,0,0,0,
11684,0,0,0,0,0,0,0,0,0,
11685,0,0,0,0,0,0,0,0,0,
11686,0,0,0,0,0,0,0,0,0,
11687,0,0,0,0,0,0,0,0,0,
11692,0,0,0,0,0,0,0,0,0,
11693,0,0,0,0,0,0,0,0,0,
11694,0,0,0,0,0,0,0,0,0,
11697,0,0,0,0,0,0,0,0,0,
11698,0,0,0,0,0,0,0,0,0,
11699,0,0,0,0,0,0,0,0,0,
11701,0,0,0,0,0,0,0,0,0,
11703,0,0,0,0,0,0,0,0,0,
11708,0,0,0,0,0,0,0,0,0,
11715,0,0,0,0,0,0,0,0,0,
11716,0,0,0,0,0,0,0,0,0,
11717,0,0,0,0,0,0,0,0,0,
11719,0,0,0,0,0,0,0,0,0,
11726,0,0,0,0,0,0,0,0,0,
11727,0,0,0,0,0,0,0,0,0,
11728,0,0,0,0,0,0,0,0,0,
11730,0,0,0,0,0,0,0,0,0,
11731,0,0,0,0,0,0,0,0,0,
11735,0,0,0,0,0,0,0,0,0,
11736,0,0,0,0,0,0,0,0,0,
11737,0,0,0,0,0,0,0,0,0,
11741,0,0,0,0,0,0,0,0,0,
11744,0,0,0,0,0,0,0,0,0,
11746,0,0,0,0,0,0,0,0,0,
11747,0,0,0,0,0,0,0,0,0,
11752,0,0,0,0,0,0,0,0,0,
11754,0,0,0,0,0,0,0,0,0,
11756,0,0,0,0,0,0,0,0,0,
11757,0,0,0,0,0,0,0,0,0,
11759,0,0,0,0,0,0,0,0,0,
11762,0,0,0,0,0,0,0,0,0,
11764,0,0,0,0,0,0,0,0,0,
11767,0,0,0,0,0,0,0,0,0,
11768,0,0,0,0,0,0,0,0,0,
11769,0,0,0,0,0,0,0,0,0,
11770,0,0,0,0,0,0,0,0,0,
11771,0,0,0,0,0,0,0,0,0,
11773,0,0,0,0,0,0,0,0,0,
11774,0,0,0,0,0,0,0,0,0,
11785,0,0,0,0,0,0,0,0,0,
11786,0,0,0,0,0,0,0,0,0,
11790,0,0,0,0,0,0,0,0,0,
11792,0,0,0,0,0,0,0,0,0,
11794,0,0,0,0,0,0,0,0,0,
11795,0,0,0,0,0,0,0,0,0,
11796,0,0,0,0,0,0,0,0,0,
11797,0,0,0,0,0,0,0,0,0,
11798,0,0,0,0,0,0,0,0,0,
11799,0,0,0,0,0,0,0,0,0,
11800,0,0,0,0,0,0,0,0,0,
11801,0,0,0,0,0,0,0,0,0,
11802,0,0,0,0,0,0,0,0,0,
11803,0,0,0,0,0,0,0,0,0,
11804,0,0,0,0,0,0,0,0,0,
11805,0,0,0,0,0,0,0,0,0,
11806,0,0,0,0,0,0,0,0,0,
11807,0,0,0,0,0,0,0,0,0,
11809,0,0,0,0,0,0,0,0,0,
11814,0,0,0,0,0,0,0,0,0,
11816,0,0,0,0,0,0,0,0,0,
11817,0,0,0,0,0,0,0,0,0,
11818,0,0,0,0,0,0,0,0,0,
11819,0,0,0,0,0,0,0,0,0,
11820,0,0,0,0,0,0,0,0,0,
11821,0,0,0,0,0,0,0,0,0,
11822,0,0,0,0,0,0,0,0,0,
11823,0,0,0,0,0,0,0,0,0,
11824,0,0,0,0,0,0,0,0,0,
11826,0,0,0,0,0,0,0,0,0,
11828,0,0,0,0,0,0,0,0,0,
11831,0,0,0,0,0,0,0,0,0,
11839,0,0,0,0,0,0,0,0,0,
11842,0,0,0,0,0,0,0,0,0,
11843,0,0,0,0,0,0,0,0,0,
11845,0,0,0,0,0,0,0,0,0,
11846,0,0,0,0,0,0,0,0,0,
11847,0,0,0,0,0,0,0,0,0,
11848,0,0,0,0,0,0,0,0,0,
11851,0,0,0,0,0,0,0,0,0,
11852,0,0,0,0,0,0,0,0,0,
11853,0,0,0,0,0,0,0,0,0,
11854,0,0,0,0,0,0,0,0,0,
11855,0,0,0,0,0,0,0,0,0,
11856,0,0,0,0,0,0,0,0,0,
11861,0,0,0,0,0,0,0,0,0,
11864,0,0,0,0,0,0,0,0,0,
11867,0,0,0,0,0,0,0,0,0,
11868,0,0,0,0,0,0,0,0,0,
11869,0,0,0,0,0,0,0,0,0,
11871,0,0,0,0,0,0,0,0,0,
11874,0,0,0,0,0,0,0,0,0,
11879,0,0,0,0,0,0,0,0,0,
11881,0,0,0,0,0,0,0,0,0,
11882,0,0,0,0,0,0,0,0,0,
11884,0,0,0,0,0,0,0,0,0,
11887,0,0,0,0,0,0,0,0,0,
11888,0,0,0,0,0,0,0,0,0,
11889,0,0,0,0,0,0,0,0,0,
11890,0,0,0,0,0,0,0,0,0,
11891,0,0,0,0,0,0,0,0,0,
11892,0,0,0,0,0,0,0,0,0,
11893,0,0,0,0,0,0,0,0,0,
11894,0,0,0,0,0,0,0,0,0,
11895,0,0,0,0,0,0,0,0,0,
11897,0,0,0,0,0,0,0,0,0,
11901,0,0,0,0,0,0,0,0,0,
11902,0,0,0,0,0,0,0,0,0,
11903,0,0,0,0,0,0,0,0,0,
11907,0,0,0,0,0,0,0,0,0,
11908,0,0,0,0,0,0,0,0,0,
11911,0,0,0,0,0,0,0,0,0,
11912,0,0,0,0,0,0,0,0,0,
11913,0,0,0,0,0,0,0,0,0,
11914,0,0,0,0,0,0,0,0,0,
11915,0,0,0,0,0,0,0,0,0,
11916,0,0,0,0,0,0,0,0,0,
11917,0,0,0,0,0,0,0,0,0,
11920,0,0,0,0,0,0,0,0,0,
11921,0,0,0,0,0,0,0,0,0,
11922,0,0,0,0,0,0,0,0,0,
11923,0,0,0,0,0,0,0,0,0,
11924,0,0,0,0,0,0,0,0,0,
11925,0,0,0,0,0,0,0,0,0,
11927,0,0,0,0,0,0,0,0,0,
11929,0,0,0,0,0,0,0,0,0,
11930,0,0,0,0,0,0,0,0,0,
11932,0,0,0,0,0,0,0,0,0,
11933,0,0,0,0,0,0,0,0,0,
11934,0,0,0,0,0,0,0,0,0,
11937,0,0,0,0,0,0,0,0,0,
11938,0,0,0,0,0,0,0,0,0,
11939,0,0,0,0,0,0,0,0,0,
11940,0,0,0,0,0,0,0,0,0,
11941,0,0,0,0,0,0,0,0,0,
11942,0,0,0,0,0,0,0,0,0,
11943,0,0,0,0,0,0,0,0,0,
11944,0,0,0,0,0,0,0,0,0,
11945,0,0,0,0,0,0,0,0,0,
11946,0,0,0,0,0,0,0,0,0,
11947,0,0,0,0,0,0,0,0,0,
11948,0,0,0,0,0,0,0,0,0,
11949,0,0,0,0,0,0,0,0,0,
11950,0,0,0,0,0,0,0,0,0,
11951,0,0,0,0,0,0,0,0,0,
11952,0,0,0,0,0,0,0,0,0,
11953,0,0,0,0,0,0,0,0,0,
11954,0,0,0,0,0,0,0,0,0,
11957,0,0,0,0,0,0,0,0,0,
11961,0,0,0,0,0,0,0,0,0,
11964,0,0,0,0,0,0,0,0,0,
11965,0,0,0,0,0,0,0,0,0,
11966,0,0,0,0,0,0,0,0,0,
11967,0,0,0,0,0,0,0,0,0,
11969,0,0,0,0,0,0,0,0,0,
11972,0,0,0,0,0,0,0,0,0,
11973,0,0,0,0,0,0,0,0,0,
11974,0,0,0,0,0,0,0,0,0,
11975,0,0,0,0,0,0,0,0,0,
11976,0,0,0,0,0,0,0,0,0,
11977,0,0,0,0,0,0,0,0,0,
11978,0,0,0,0,0,0,0,0,0,
11979,0,0,0,0,0,0,0,0,0,
11983,0,0,0,0,0,0,0,0,0,
11984,0,0,0,0,0,0,0,0,0,
11985,0,0,0,0,0,0,0,0,0,
11988,0,0,0,0,0,0,0,0,0,
11989,0,0,0,0,0,0,0,0,0,
11991,0,0,0,0,0,0,0,0,0,
11992,0,0,0,0,0,0,0,0,0,
11993,0,0,0,0,0,0,0,0,0,
11997,0,0,0,0,0,0,0,0,0,
11998,0,0,0,0,0,0,0,0,0,
11999,0,0,0,0,0,0,0,0,0,
12001,0,0,0,0,0,0,0,0,0,
12002,0,0,0,0,0,0,0,0,0,
12003,0,0,0,0,0,0,0,0,0,
12004,0,0,0,0,0,0,0,0,0,
12005,0,0,0,0,0,0,0,0,0,
12006,0,0,0,0,0,0,0,0,0,
12007,0,0,0,0,0,0,0,0,0,
12008,0,0,0,0,0,0,0,0,0,
12009,0,0,0,0,0,0,0,0,0,
12010,0,0,0,0,0,0,0,0,0,
12011,0,0,0,0,0,0,0,0,0,
12012,0,0,0,0,0,0,0,0,0,
12014,0,0,0,0,0,0,0,0,0,
12016,0,0,0,0,0,0,0,0,0,
12017,0,0,0,0,0,0,0,0,0,
12020,0,0,0,0,0,0,0,0,0,
12023,0,0,0,0,0,0,0,0,0,
12027,0,0,0,0,0,0,0,0,0,
12028,0,0,0,0,0,0,0,0,0,
12035,0,0,0,0,0,0,0,0,0,
12036,0,0,0,0,0,0,0,0,0,
12037,0,0,0,0,0,0,0,0,0,
12039,0,0,0,0,0,0,0,0,0,
12040,0,0,0,0,0,0,0,0,0,
12041,0,0,0,0,0,0,0,0,0,
12045,0,0,0,0,0,0,0,0,0,
12046,0,0,0,0,0,0,0,0,0,
12050,0,0,0,0,0,0,0,0,0,
12052,0,0,0,0,0,0,0,0,0,
12054,0,0,0,0,0,0,0,0,0,
12057,0,0,0,0,0,0,0,0,0,
12060,0,0,0,0,0,0,0,0,0,
12064,0,0,0,0,0,0,0,0,0,
12070,0,0,0,0,0,0,0,0,0,
12071,0,0,0,0,0,0,0,0,0,
12072,0,0,0,0,0,0,0,0,0,
12073,0,0,0,0,0,0,0,0,0,
12074,0,0,0,0,0,0,0,0,0,
12075,0,0,0,0,0,0,0,0,0,
12078,0,0,0,0,0,0,0,0,0,
12079,0,0,0,0,0,0,0,0,0,
12083,0,0,0,0,0,0,0,0,0,
12084,0,0,0,0,0,0,0,0,0,
12086,0,0,0,0,0,0,0,0,0,
12091,0,0,0,0,0,0,0,0,0,
12092,0,0,0,0,0,0,0,0,0,
12093,0,0,0,0,0,0,0,0,0,
12094,0,0,0,0,0,0,0,0,0,
12095,0,0,0,0,0,0,0,0,0,
12096,0,0,0,0,0,0,0,0,0,
12097,0,0,0,0,0,0,0,0,0,
12098,0,0,0,0,0,0,0,0,0,
12099,0,0,0,0,0,0,0,0,0,
12103,0,0,0,0,0,0,0,0,0,
12104,0,0,0,0,0,0,0,0,0,
12107,0,0,0,0,0,0,0,0,0,
12110,0,0,0,0,0,0,0,0,0,
12113,0,0,0,0,0,0,0,0,0,
12114,0,0,0,0,0,0,0,0,0,
12119,0,0,0,0,0,0,0,0,0,
12120,0,0,0,0,0,0,0,0,0,
